category,clean_text
2,because modi the reincarnation lord ram 
2,test4 honour asks fight against sonia gandhi says exsoldier 
2,head drdo should address media modi address simply for publicity
2,with indians against modi 
2,they will make about modi and rahul problem solved
2,wishes modi 
2,and modi cant claim any credit for continuing process but the supine will keep its eyes shut 
2,for years they scammed the entire nation enough enough time stand against the fam 
2,like making hay with ipod branding apple tech german branding modi tech mms 
2,why did narendra modi announce mission shakti instead drdo person for giving publicity the mission shakti for getting publicity for him 
2,â€™ address nation mission shakti makes india space superpower narendra modi 
2,modi claims have become space superpower after india tested antisatellite weapon 
"2,cent upcoming elections 2014 karyakartas where asking vote for modi 2019 public asking vote for modi wave stronger than 2014 public has decided who make its exclusive voting name modi
"
"2,knowing you feel here you are talking about nirav modi not narendra modi
â˜º"
"2,its big development especially for china
"
2,must say tum chutiye see modi being dictator could not see nehru gandhi family become monarchy nehru gave himself bharat ratna isse jyada dictator wali baat koi nhi hai 
2,but questioned the need addressing the nation his reason modi didnt all these himself 
2,travel tourists are coming all the way india see political rallies and have dinner with politicians vice 
"2,nirav modi extradition cbied team leave for london download the toi app now
"
2,think they have lost the plot modi trounces them 
2,modi india has registered its name spaceÂ superpower 
"2,modi deserves some credit brother
"
2,thank god did not claim sat with design the missile congrats who has been working this since 2012 since they built 
2,similarly why dont you appreciate modi being prime minister who was born when jawaharlal nehru was the india 
2,basic building blocks 2012 not actual completion modi not claiming credit for then why are congress peddlers nervous
2,well said all these presstitutes are not just anti modi they are anti nationals
2,its now second time day are listening praising modi govt
2,well come modi jai hindustan
2,theres beef this data did you know that india the largest exporter beef exports have grown under modi govt 
2,why wasnt the goahead given 2012 itself pappu why your madre kept everything for modi
2,congratulations space strict for our scientists and our narendra modi 
2,back 2012 india had capability become space power via asat but govt didnâ€™ allowed happen china pakistan congress never wanted india have space power why why inc antiindian thank you drdo modi for  jai hind 
"2,check out saugandh mujhe iss mitti from narendra modi sukhwinder singh shashi suman shashikhushi amazon music
"
"2,and yet british taxpayers are still sending them aid bbc news india election 2019 modi says india now space power
"
2,this why should vote for the one developing the nation leading forward bring shining the international arena 
2,taking dig modi announcing achievement drdo scientists ndtv journalist tweeted â€œcouldnâ€™ the scientists have announced thisâ€ 
2,congratulations narinder modi and drdo
2,modi lier
2,you forgot praise chowkidar modi 
2,rahul could modi have launched asat needed escape velocity jupiter
2,and then have court jesters like shekhar gupta akhilesh yadav questioning why should the modi announce why that india blessed have this amoral lot copious quantities wonder
2,and conveniently changed the interpretation his speech todays paper there was completely different explanation him now feels you can antimodi but dont let become antiindia omg omg what realization
2,modi cant moved with feelingshe spontaneousto the pointfull adventure and surprises
2,modi standing there because nehru
2,now nobody will know the scientists name from now because everything being done one man only superman modi has been chaiwala safaiwala 56inch border security kaledhaniyon udanewala rafalewala and now sciencewala
