,category,clean_text
20513,-1,@HuiaBand How did your album launch go?? Any video or sound clips? Bummer I couldn't be there.  Maybe you'll come to the States soon.
20514,-1,"@Dannymcfly Your lucky, you just have to talk. I have to revise, revise and revise because I have my GCSEs in about a week. "
20515,-1,@Wossy seriously :O baby eels? 
20516,-1, sorry to hear that. We use a PUR on the kitchen faucet and I keep a couple Evian bottles for it. heh. Faux Water Snob...
20517,-1,"230megs blah, on this crappy connection "
20518,-1,starting to feel sick again  i know why keeping it to myslef till the day i die:o
20519,-1,Back in the lib. Reclaimed my Big dog title by finishing my Cottage Pie first tonight. Sneaky Sound System cancelled 
20520,-1,stuck in a class for 3 hrs and no teacher... no movie just work 
20521,-1,"I am absolutely freezing, hungry, sore head and i have no clothes to wear. "
20522,-1,looking at the sunshine out of my office window 
20523,-1,"@sarahG I'm so fed up with this site, it's taken ten times longer to build and worst of all it's a freebie "
20524,-1,is missing the FireBrands team now  They are all friendly
20525,-1,@Jatheree are you all by yourself? 
20526,-1,"watching the CMT Music Awards online before I head to the airport.  Unfortunately, not gonna be able to see it all. "
20527,-1,@MarceloN rlly dead?  Descanse em paz... #luto #sad #RIP
20528,-1,When i lived in blythe i  saw other city temps in the 60's in may n i  didn't really believe it.. I do now... 62 
20529,-1,@13th ÑÑÐ¾ Ñ?Ð¾Ð²Ñ?ÐµÐ¼ Ð¿Ð»Ð¾ÑÐ¾?  Ð° blue eyes Ð¿ÐµÐ»Ð¸?
20530,-1,My lip and thumb still hurts 
20531,-1,"@richardnolan bah  My download was quick - am all installed and up &amp; running, just waiting for o2 to get in gear and activate MMS. Sigh."
20532,-1,i really want to go see transformers but i have a swim meet tonight and i cant even go to sundown either  oh well please follow me!
20533,-1,"Finishing work, off to Chapters, listing the condo tomorrow "
20534,-1,@DFM3850 best of luck to you bro. My DFM got cut too 
20535,-1,How did it get so late so soon its night before its afternoon..... its already monday last I checked it was friday night 
20536,-1,My &quot;escapades&quot; are always on the &quot;off limits&quot; zone. Sad.  :|
20537,-1,ohhh one more episode of dr who   . Bummer.
20538,-1,Coughin like a mofo nooooo marv got me sick I needa stay healthy for edc!! 
20539,-1,Oh my god - it really is looking sticky now. 3 mins left and the raiders just scored again and are 19 to 5 up ..................... 
20540,-1,iz sunburned bad 
20541,-1,I miss my boys 
20542,-1,@lalisakim OMG. LALISA. that looks sooo painful 
20543,-1,Wish I knew how to attach a picture to my tweets using my iPhone.  
20544,-1,@FluffyFionnas What's wrong? 
20545,-1,Enjoying my last day of holidays... even though I have a cold 
20546,-1,The official sites says it isn't voiced. 
20547,-1,"@DC5_1104 Lol, nice. SJ was the guy who really found the game  We were looking around in desperation. Nothing tops le whoppers"
20548,-1,woke up feelin a lil sneezy this morning  ughh no bueno! &amp; i got lots of stuff to do today!
20549,-1,In the lums doing project ... 
20550,-1,@delaneymeade fuck you im jealous 
20551,-1,"@Darren_Moore_ Aye a know. They're there every weekend though, they probably will be there again tonight! "
20552,-1,@lovelamps just as hot as ever got to chat with him for a while...but now won't be back at that store for a week 
20553,-1,@iJanette  i wanna be therrrre
20554,-1,"@alonalona My stepkids....boy 3, girl 10...and then an &quot;unofficial&quot; boy who's close enough to my stepson who's 6.  I miss them!  "
20555,-1,Going to sell this house and move to the most isolated place I can find.I'm sick of people who think they can use me up like toilet paper 
20556,-1,Is really trippin about not going to NY for some reason.. idk.. I guess i'll get over it after my bday 
20557,-1,I don't mind people cheering against the #Cavs as an &quot;Evil Empire&quot; type team...as long as we could win a title first. 
20558,-1,@forensicmama hi!.. can i ask you something?... can you acces to blogger?...because i cant  
20559,-1,starting with....  backing up my External HDD to local HDD 
20560,-1,Gotta freakin walk to work!!! How annoying! 
20561,-1,Going to bed now. It's been a long depressing rainy day!  Nite!
20562,-1,@Courtney_SODMG South Africa.... thought i told u !!! lol it was coold!! ughh 
20563,-1,"my indentation issue is gone now, and I really dont know why "
20564,-1,"great. monday tommorow  as you can probably sense, not a great load of tweets recently. hopefully that'll chnage by tuesday =("
20565,-1,@shark_beartai thank. cleaning now 
20566,-1,"Great weekend , now another week of work "
20567,-1,My job stresses me out even on my days off. 
20568,-1,@jan1121 Now i fancy noodles and have none in the house. Damn 
20569,-1,=-gasp- Momo might need to go Wallaby  from Oct - Nov
20570,-1,@superxmaika hahaha nothing much ... I miss j00 
20571,-1,"@shonuffarty I guess so. I mean, basically what they told me is it's not completely official, but sounds like it's def a hiatus. "
20572,-1,@luckybiatch I KNOW! The other night I had to explode with dairjoy and there was no one around to explode with me.  COMEBACKSOON!
20573,-1,"Hmm....strange. Ever since I upgraded to the new iPhone OS 3 for my iPod Touch, my volume slider disappears on me every so often. "
20574,-1,Just came from taking out the trash and there was a fucking fox in the backyard.  OMG so cute.  But it fled 
20575,-1,no fair i wanted to stay for forever 
20576,-1,Very sad  drink up lol night
20577,-1,"Need to work but can't concentrate. So little info surrounding the Air France flight. If even I feel this way, how do the families feel? "
20578,-1,@mcflyharry i sent in 24 texts on radio 1 asking for you to say hi to me but you didnt 
20579,-1,OH! I have to go to work with  a bad hangover... 
20580,-1,Yaaaaaaaaaaaaaawnnnn!! Feelin very very sleep. Even a strong cup of coffee didnt help. 
20581,-1,had a great 4 days off....dont want to go back to work 
20582,-1,I just remembered .. opening the pool is hard work. 
20583,-1,"I have a fever, w/ the chills, and I keep throwing up. "
20584,-1,I saw the Back To The Future Dolorian parked outside theater in Hollywood. Tried to take pic but missed 
20585,-1,"So, grumpiness was probably due to slight sunburn, which DOES make me grumpy   Urg!  My dragon is red!"
20586,-1,but this throat still ruin my day 
20587,-1,"Just got back from hospital,little brother will be staying up there.His face is a mess,he looks awful, covered in blood  Getting scans now"
20588,-1,really not feeling well 
20589,-1,My Day: John's Eye  Work. Cookies. Marine Biology. Jonny&amp;Billy.Lightning Storm.Minnesota History. Sleep?
20590,-1,@Heartnet13 That's heartbreaking.  Booo.
20591,-1,I just miss talking to him when niether of us could sleep and he would say it was okay that I missed him...cuz I really miss him 
20592,-1,homesickness  
20593,-1,he not goin for the banana in the tailpipe....he said he'll stick to his ports 
20594,-1,"New short summer socks ?, T-shirt that says 'Go Bananas' ?, new shoulder bag ?, other bits ?, hoodie "
20595,-1,"fine, i give in, docs again today. not being able to breath this morning made me think i should. hate docs "
20596,-1,@seanasbury what are you doing? Sounds like ur day is 
20597,-1,l'm watching this show called Wife Swap.  l couldn't do that.  l'd be afraid they wouldn't give Jenny back.  
20598,-1,@bladnman sorry Matt heavy NDA - but it's not a Twitter app ;) Whats up with Apple btw? They don't seem in a hurry to release yours 
20599,-1,@Jezriyah lol. I want the mohawk-style female troll hair on my lock 
20600,-1,studyiiiiiing  and sick of it -.-
20601,-1,Really want to know who was on the phone earlier now. Bet it was something important and exciting. 
20602,-1,"#photography #fail , went to the airport for some photos only to get 'ome to a blank memory card  "
20603,-1,@myonlyeverglow Can you believe how long this has been going on and to what extent? Those poor boys 
20604,-1,is sad and worried and doesn't want to face next week 
20605,-1,@LatishaBechkos awe that's craapppy  hmm.. i'll tell you friday (; ??  omg i hate thunder haha !
20606,-1,I am not good at pool 
20607,-1,please help me pray my mom will give me money to buy LVATT. i want the album so badly  pray hard.
20608,-1,friday night is my fav night of the week but now I have to go to stupid dog training classes 
20609,-1,"Ah, crap. I think I dropped my amish friendship bread starter at the office "
20610,-1,@livyaknoll VAI VER A CAT POWER 
20611,-1,"Missing a certain someone  he'll never see the light of day when i do, he'll never gaze on the stars when i do. Theyre such amazing si ..."
20612,-1,"@jesseowen belated happy returns, must have missed that on FB  Sorry!  Hope you had a fab day and the affiliate commission fairy visited!!"
20613,-1,@EileenMCastroMA well im single  so no one to yell at me and im currently working so im living it up for now hahah
20614,-1,@JessMiddlemas Really!? I didn't know that  It's gonna be rubbish without him x
20615,-1,I hate finding out that people I like stopped following me on Twitter after once following me. Hohum. I'll have to check Tumblr now. 
20616,-1,"watching Amela pack, so depressing "
20617,-1,"I need a rental lap top, my computer will be going in for a upgrade and it could take up to 2weeks "
20618,-1,@true_narnianxx  im sorry! night night 
20619,-1,almost off work..then homework 
20620,-1,@Claudia83 awwwwww  that makes me sad! Coulda used some friends tonight.... It was a crazy busy night!....
20621,-1,"The weekend is over, tomorrow @ Merida "
20622,-1,i love seeing my friend and my cat!!!! this is the best trip ever!!! i dont watnt to go home on sunday 
20623,-1,@professor12 gray! .... i so feel neglected 
20624,-1,"(@Cosie98) oh snap, my grandfather died i'm so so sad    "
20625,-1,has a really bad headache  
20626,-1,"I hate the Fung Wah bus.. worse, my ipod music library mysertiously deleted   Apple Sucks and Fung Wah sucks. Boston till tomorrow... #fb"
20627,-1,erykah badu now (new amerykah part 1) wish i had worldwide underground 
20628,-1,"these ninjas are wayyyyy too goodfor my taste, lol. great for them, horrible for us addicts  k hasn't been seen all day either?"
20629,-1,is sad that George is leaving Grey's Anatomy 
20630,-1,@HughHefnerJr LMAOOOOO OMG THATS EVIL  I DONT KNOW WHATS WITH MY PIC! UGHHH
20631,-1,@brandonxy I get VERY nervous around cute guys... 
20632,-1,the car has to saty with dr Toyota overnight..... 
20633,-1,Just woke up.. Vacation no more  what to do what to do
20634,-1,feels his stomach groaning but he doesn't want to eat...  http://plurk.com/p/yuw38
20635,-1,@TranquilMammoth I stopped caring about warped. Not a single good band makes the trip down to Wisconsin or even Illinois. 
20636,-1,@SashaKane middle east has been fighting since the beginning of time. not going to stop any time soon 
20637,-1,@simplyelegant23 not everybody is conceited like u!!...she said that her husband NEVER told her that 
20638,-1,i'm disappointed by someone... 
20639,-1,Mexican at midnight is a very bad choice 
20640,-1,@mrpattinson i still cant believe they are dating ... its so ridiculous 
20641,-1,I guess if I don't hear from her soon I will just have to cancel the reservations for the hotel at the beach...  http://myloc.me/2e32
20642,-1,@mellicherry omg!realy?then have u go to the clinic? My day was kinda ok. Didnt go for jogging  ilyt!!
20643,-1,i knows @Mirahtrunks . they dont have many vegetarian options though 
20644,-1,"i hate when theres something ppl shld be mad abt, but no one speaks up, because no one wants to be the asshole. (including me) "
20645,-1,i never knew it had an 'h' in there...mannnn i've been spelling that word wrong for years...i hate when that happens 
20646,-1,I look like schuhz and arabyrd now... 
20647,-1,Green night!  Woo that was rockin! But we got sprayed  But it's okay. We met a hot guy. (pedo?)
20648,-1,Oooh! Sorry for not updating latley  I've been busy with school and stuff
20649,-1,"taken was great. it's been one month...i'm still alive. pretty good i guess? tired, goodnight. i miss my friends "
20650,-1,I FEEL THE OLD AGE SETTLING ON ME 
20651,-1,Had a relaxing day at the park in the sun. Back to work tomorrow 
20652,-1,last day in london. i feel pretty sad tbh. i really dont want to go back to normal life 
20653,-1,Massive headache 
20654,-1,"@coollike This is why I dislike North American TV, and I'm North American "
20655,-1,Good morning. Did NOT expect to sleep til 1 pm. 
20656,-1,@gingersuzal That sucks 
20657,-1,@bubblygirl101 i know it always goes soooo quick lol 
